		F58red	A12green	B3blue	A415black	G431blue	J15green	H231red
D178_9	9	-9	-9	-9	-9	-9	-9	-9
D179_9	9	86	93	129	188	256	195	144
D179_9	9	88	126	153	190	277	198	144
D179_9	9	-9	-9	-9	-9	-9	-9	-9
D179_9	9	-9	-9	-9	-9	-9	-9	-9
D179_9	9	-9	-9	-9	-9	-9	-9	-9
D179_9	9	-9	-9	-9	-9	-9	-9	-9
D180_9	9	80	126	129	176	274	195	144
D180_9	9	82	129	157	188	274	198	144
D180_9	9	-9	-9	-9	-9	-9	-9	-9
D180_9	9	-9	-9	-9	-9	-9	-9	-9
D180_9	9	-9	-9	-9	-9	-9	-9	-9
D180_9	9	-9	-9	-9	-9	-9	-9	-9
D181_9	9	76	126	157	188	274	195	144
D181_9	9	82	129	161	196	292	198	144
D181_9	9	-9	-9	-9	-9	-9	-9	-9
D181_9	9	-9	-9	-9	-9	-9	-9	-9
D181_9	9	-9	-9	-9	-9	-9	-9	-9
D181_9	9	-9	-9	-9	-9	-9	-9	-9
D182_9	9	76	126	129	182	274	195	144
D182_9	9	86	129	129	184	277	198	144
D182_9	9	-9	-9	-9	-9	-9	-9	-9
D182_9	9	-9	-9	-9	-9	-9	-9	-9
D182_9	9	-9	-9	-9	-9	-9	-9	-9
D182_9	9	-9	-9	-9	-9	-9	-9	-9
D183_9	9	82	93	129	184	277	195	144
D183_9	9	86	117	129	186	295	198	144
D183_9	9	-9	-9	-9	-9	-9	-9	-9
D183_9	9	-9	-9	-9	-9	-9	-9	-9
D183_9	9	-9	-9	-9	-9	-9	-9	-9
D183_9	9	-9	-9	-9	-9	-9	-9	-9
D184_9	9	84	129	129	198	274	195	144
D184_9	9	86	129	161	200	274	198	144
D184_9	9	-9	-9	-9	-9	-9	-9	-9
D184_9	9	-9	-9	-9	-9	-9	-9	-9
D184_9	9	-9	-9	-9	-9	-9	-9	-9
D184_9	9	-9	-9	-9	-9	-9	-9	-9
D185_9	9	80	126	129	168	271	198	142
D185_9	9	86	126	129	176	271	201	144
D185_9	9	-9	-9	-9	-9	-9	-9	-9
D185_9	9	-9	-9	-9	-9	-9	-9	-9
D185_9	9	-9	-9	-9	-9	-9	-9	-9
D185_9	9	-9	-9	-9	-9	-9	-9	-9
D253_13	13	86	153	153	178	286	195	144
D253_13	13	86	162	153	182	289	198	146
D253_13	13	-9	-9	-9	-9	-9	-9	-9
D253_13	13	-9	-9	-9	-9	-9	-9	-9
D253_13	13	-9	-9	-9	-9	-9	-9	-9
D253_13	13	-9	-9	-9	-9	-9	-9	-9
D254_13	13	80	102	129	182	274	195	142
D254_13	13	86	114	157	184	274	195	144
D254_13	13	-9	-9	-9	-9	-9	-9	-9
D254_13	13	-9	-9	-9	-9	-9	-9	-9
D254_13	13	-9	-9	-9	-9	-9	-9	-9
D254_13	13	-9	-9	-9	-9	-9	-9	-9
D255_13	13	80	123	121	172	274	195	144
D255_13	13	86	126	129	176	277	195	144
D255_13	13	-9	-9	-9	-9	-9	-9	-9
D255_13	13	-9	-9	-9	-9	-9	-9	-9
D255_13	13	-9	-9	-9	-9	-9	-9	-9
D255_13	13	-9	-9	-9	-9	-9	-9	-9
D256_13	13	86	105	129	170	274	195	144
D256_13	13	88	129	129	170	274	198	144
D256_13	13	-9	-9	-9	-9	-9	-9	-9
D256_13	13	-9	-9	-9	-9	-9	-9	-9
D256_13	13	-9	-9	-9	-9	-9	-9	-9
D256_13	13	-9	-9	-9	-9	-9	-9	-9
D257_13	13	80	102	129	188	-9	195	-9
D257_13	13	86	126	157	188	-9	195	-9
D257_13	13	-9	-9	-9	-9	-9	-9	-9
D257_13	13	-9	-9	-9	-9	-9	-9	-9
D257_13	13	-9	-9	-9	-9	-9	-9	-9
D257_13	13	-9	-9	-9	-9	-9	-9	-9
D258_13	13	80	129	121	184	-9	195	144
D258_13	13	80	129	153	190	-9	198	144
D258_13	13	-9	-9	-9	-9	-9	-9	-9
D258_13	13	-9	-9	-9	-9	-9	-9	-9
D258_13	13	-9	-9	-9	-9	-9	-9	-9
D258_13	13	-9	-9	-9	-9	-9	-9	-9
D259_13	13	86	102	129	178	-9	195	144
D259_13	13	86	102	165	180	-9	198	144
D259_13	13	-9	-9	-9	-9	-9	-9	-9
D259_13	13	-9	-9	-9	-9	-9	-9	-9
D259_13	13	-9	-9	-9	-9	-9	-9	-9
D259_13	13	-9	-9	-9	-9	-9	-9	-9
D260_13	13	84	96	129	182	277	195	144
D260_13	13	86	123	157	182	286	198	144
D260_13	13	-9	-9	-9	-9	-9	-9	-9
D260_13	13	-9	-9	-9	-9	-9	-9	-9
D260_13	13	-9	-9	-9	-9	-9	-9	-9
D260_13	13	-9	-9	-9	-9	-9	-9	-9
D261_13	13	80	126	129	172	-9	195	142
D261_13	13	86	126	161	186	-9	198	144
D261_13	13	-9	-9	-9	-9	-9	-9	-9
D261_13	13	-9	-9	-9	-9	-9	-9	-9
D261_13	13	-9	-9	-9	-9	-9	-9	-9
D261_13	13	-9	-9	-9	-9	-9	-9	-9
D262_13	13	80	126	129	170	-9	195	144
D262_13	13	86	129	129	182	-9	198	146
D262_13	13	-9	-9	-9	-9	-9	-9	-9
D262_13	13	-9	-9	-9	-9	-9	-9	-9
D262_13	13	-9	-9	-9	-9	-9	-9	-9
D262_13	13	-9	-9	-9	-9	-9	-9	-9
D263_13	13	80	129	129	186	265	195	144
D263_13	13	86	165	153	200	271	195	144
D263_13	13	-9	-9	-9	-9	-9	-9	-9
D263_13	13	-9	-9	-9	-9	-9	-9	-9
D263_13	13	-9	-9	-9	-9	-9	-9	-9
D263_13	13	-9	-9	-9	-9	-9	-9	-9
D264_13	13	82	93	129	192	274	195	142
D264_13	13	86	93	153	192	277	195	144
D264_13	13	-9	-9	-9	-9	-9	-9	-9
D264_13	13	-9	-9	-9	-9	-9	-9	-9
D264_13	13	-9	-9	-9	-9	-9	-9	-9
D264_13	13	-9	-9	-9	-9	-9	-9	-9
D265_13	13	80	126	129	188	271	195	144
D265_13	13	82	126	165	190	277	198	144
D265_13	13	-9	-9	-9	-9	-9	-9	-9
D265_13	13	-9	-9	-9	-9	-9	-9	-9
D265_13	13	-9	-9	-9	-9	-9	-9	-9
D265_13	13	-9	-9	-9	-9	-9	-9	-9
D266_13	13	82	126	129	178	274	195	144
D266_13	13	88	165	153	186	286	195	144
D266_13	13	-9	-9	-9	-9	-9	-9	-9
D266_13	13	-9	-9	-9	-9	-9	-9	-9
D266_13	13	-9	-9	-9	-9	-9	-9	-9
D266_13	13	-9	-9	-9	-9	-9	-9	-9
D267_13	13	80	126	129	174	274	195	144
D267_13	13	86	129	153	186	295	198	144
D267_13	13	-9	-9	-9	-9	-9	-9	-9
D267_13	13	-9	-9	-9	-9	-9	-9	-9
D267_13	13	-9	-9	-9	-9	-9	-9	-9
D267_13	13	-9	-9	-9	-9	-9	-9	-9
D268_13	13	80	126	153	172	277	195	144
D268_13	13	86	129	153	180	286	198	144
D268_13	13	-9	-9	-9	-9	-9	-9	-9
D268_13	13	-9	-9	-9	-9	-9	-9	-9
D268_13	13	-9	-9	-9	-9	-9	-9	-9
D268_13	13	-9	-9	-9	-9	-9	-9	-9
D269_13	13	80	126	121	188	277	195	144
D269_13	13	86	126	153	188	277	198	144
D269_13	13	-9	-9	-9	-9	-9	-9	-9
D269_13	13	-9	-9	-9	-9	-9	-9	-9
D269_13	13	-9	-9	-9	-9	-9	-9	-9
D269_13	13	-9	-9	-9	-9	-9	-9	-9
D270_13	13	86	126	153	180	268	195	144
D270_13	13	86	153	153	182	268	198	144
D270_13	13	-9	-9	-9	-9	-9	-9	-9
D270_13	13	-9	-9	-9	-9	-9	-9	-9
D270_13	13	-9	-9	-9	-9	-9	-9	-9
D270_13	13	-9	-9	-9	-9	-9	-9	-9
D271_13	13	86	126	153	180	277	195	144
D271_13	13	86	165	153	180	286	198	144
D271_13	13	-9	-9	-9	-9	-9	-9	-9
D271_13	13	-9	-9	-9	-9	-9	-9	-9
D271_13	13	-9	-9	-9	-9	-9	-9	-9
D271_13	13	-9	-9	-9	-9	-9	-9	-9
D272_13	13	86	120	129	170	274	195	144
D272_13	13	86	165	129	174	286	198	144
D272_13	13	-9	-9	-9	-9	-9	-9	-9
D272_13	13	-9	-9	-9	-9	-9	-9	-9
D272_13	13	-9	-9	-9	-9	-9	-9	-9
D272_13	13	-9	-9	-9	-9	-9	-9	-9
D273_13	13	86	126	129	172	274	195	144
D273_13	13	86	126	129	172	286	198	144
D273_13	13	-9	-9	-9	-9	-9	-9	-9
D273_13	13	-9	-9	-9	-9	-9	-9	-9
D273_13	13	-9	-9	-9	-9	-9	-9	-9
D273_13	13	-9	-9	-9	-9	-9	-9	-9
D274_13	13	80	123	129	170	268	195	142
D274_13	13	86	126	157	188	271	198	144
D274_13	13	-9	-9	-9	-9	-9	-9	-9
D274_13	13	-9	-9	-9	-9	-9	-9	-9
D274_13	13	-9	-9	-9	-9	-9	-9	-9
D274_13	13	-9	-9	-9	-9	-9	-9	-9
D275_13	13	86	126	129	198	271	195	144
D275_13	13	86	126	153	198	277	204	144
D275_13	13	-9	-9	-9	-9	-9	-9	-9
D275_13	13	-9	-9	-9	-9	-9	-9	-9
D275_13	13	-9	-9	-9	-9	-9	-9	-9
D275_13	13	-9	-9	-9	-9	-9	-9	-9
D276_13	13	78	114	153	170	277	195	142
D276_13	13	86	126	165	188	277	198	144
D276_13	13	-9	-9	-9	-9	-9	-9	-9
D276_13	13	-9	-9	-9	-9	-9	-9	-9
D276_13	13	-9	-9	-9	-9	-9	-9	-9
D276_13	13	-9	-9	-9	-9	-9	-9	-9
D277_13	13	80	126	129	184	274	195	142
D277_13	13	80	138	161	194	274	198	144
D277_13	13	-9	-9	-9	-9	-9	-9	-9
D277_13	13	-9	-9	-9	-9	-9	-9	-9
D277_13	13	-9	-9	-9	-9	-9	-9	-9
D277_13	13	-9	-9	-9	-9	-9	-9	-9
D285_15	15	84	114	157	174	271	195	142
D285_15	15	88	120	165	174	274	198	144
D285_15	15	-9	-9	-9	-9	-9	-9	-9
D285_15	15	-9	-9	-9	-9	-9	-9	-9
D285_15	15	-9	-9	-9	-9	-9	-9	-9
D285_15	15	-9	-9	-9	-9	-9	-9	-9
D286_15	15	82	93	157	190	271	195	142
D286_15	15	86	93	165	190	277	198	142
D286_15	15	-9	-9	-9	-9	-9	-9	-9
D286_15	15	-9	-9	-9	-9	-9	-9	-9
D286_15	15	-9	-9	-9	-9	-9	-9	-9
D286_15	15	-9	-9	-9	-9	-9	-9	-9
D287_15	15	82	132	129	176	256	195	142
D287_15	15	82	132	165	176	274	198	142
D287_15	15	-9	-9	-9	-9	-9	-9	-9
D287_15	15	-9	-9	-9	-9	-9	-9	-9
D287_15	15	-9	-9	-9	-9	-9	-9	-9
D287_15	15	-9	-9	-9	-9	-9	-9	-9
D288_15	15	82	132	153	174	256	195	142
D288_15	15	86	132	153	176	274	198	146
D288_15	15	-9	-9	-9	-9	-9	-9	-9
D288_15	15	-9	-9	-9	-9	-9	-9	-9
D288_15	15	-9	-9	-9	-9	-9	-9	-9
D288_15	15	-9	-9	-9	-9	-9	-9	-9
D289_15	15	78	147	157	176	274	195	144
D289_15	15	82	147	157	180	289	198	146
D289_15	15	-9	-9	-9	-9	-9	-9	-9
D289_15	15	-9	-9	-9	-9	-9	-9	-9
D289_15	15	-9	-9	-9	-9	-9	-9	-9
D289_15	15	-9	-9	-9	-9	-9	-9	-9
D290_15	15	78	114	129	176	274	195	146
D290_15	15	82	129	157	176	274	198	146
D290_15	15	-9	-9	-9	-9	-9	-9	-9
D290_15	15	-9	-9	-9	-9	-9	-9	-9
D290_15	15	-9	-9	-9	-9	-9	-9	-9
D290_15	15	-9	-9	-9	-9	-9	-9	-9
D291_15	15	84	114	129	176	271	195	142
D291_15	15	86	126	157	180	295	198	144
D291_15	15	-9	-9	-9	-9	-9	-9	-9
D291_15	15	-9	-9	-9	-9	-9	-9	-9
D291_15	15	-9	-9	-9	-9	-9	-9	-9
D291_15	15	-9	-9	-9	-9	-9	-9	-9
D292_15	15	78	123	153	180	274	195	144
D292_15	15	86	126	165	180	295	198	146
D292_15	15	-9	-9	-9	-9	-9	-9	-9
D292_15	15	-9	-9	-9	-9	-9	-9	-9
D292_15	15	-9	-9	-9	-9	-9	-9	-9
D292_15	15	-9	-9	-9	-9	-9	-9	-9
D293_15	15	82	96	129	176	286	195	142
D293_15	15	82	129	157	180	295	198	144
D293_15	15	-9	-9	-9	-9	-9	-9	-9
D293_15	15	-9	-9	-9	-9	-9	-9	-9
D293_15	15	-9	-9	-9	-9	-9	-9	-9
D293_15	15	-9	-9	-9	-9	-9	-9	-9
D294_15	15	84	120	157	176	271	195	142
D294_15	15	86	147	165	176	289	198	146
D294_15	15	-9	-9	-9	-9	-9	-9	-9
D294_15	15	-9	-9	-9	-9	-9	-9	-9
D294_15	15	-9	-9	-9	-9	-9	-9	-9
D294_15	15	-9	-9	-9	-9	-9	-9	-9
D295_15	15	82	96	153	174	271	195	144
D295_15	15	82	129	157	176	274	198	144
D295_15	15	-9	-9	-9	-9	-9	-9	-9
D295_15	15	-9	-9	-9	-9	-9	-9	-9
D295_15	15	-9	-9	-9	-9	-9	-9	-9
D295_15	15	-9	-9	-9	-9	-9	-9	-9
D296_15	15	82	93	153	180	256	198	142
D296_15	15	82	129	157	180	274	204	142
D296_15	15	-9	-9	-9	-9	-9	-9	-9
D296_15	15	-9	-9	-9	-9	-9	-9	-9
D296_15	15	-9	-9	-9	-9	-9	-9	-9
D296_15	15	-9	-9	-9	-9	-9	-9	-9
D297_15	15	78	123	129	174	277	195	142
D297_15	15	86	129	129	174	289	198	142
D297_15	15	-9	-9	-9	-9	-9	-9	-9
D297_15	15	-9	-9	-9	-9	-9	-9	-9
D297_15	15	-9	-9	-9	-9	-9	-9	-9
D297_15	15	-9	-9	-9	-9	-9	-9	-9
D298_15	15	82	129	129	176	274	198	142
D298_15	15	82	147	157	180	289	204	142
D298_15	15	-9	-9	-9	-9	-9	-9	-9
D298_15	15	-9	-9	-9	-9	-9	-9	-9
D298_15	15	-9	-9	-9	-9	-9	-9	-9
D298_15	15	-9	-9	-9	-9	-9	-9	-9
D299_15	15	82	129	165	176	271	195	142
D299_15	15	86	129	165	188	271	198	142
D299_15	15	-9	-9	-9	-9	-9	-9	-9
D299_15	15	-9	-9	-9	-9	-9	-9	-9
D299_15	15	-9	-9	-9	-9	-9	-9	-9
D299_15	15	-9	-9	-9	-9	-9	-9	-9
D300_15	15	78	123	157	174	274	195	144
D300_15	15	86	123	165	174	289	198	144
D300_15	15	-9	-9	-9	-9	-9	-9	-9
D300_15	15	-9	-9	-9	-9	-9	-9	-9
D300_15	15	-9	-9	-9	-9	-9	-9	-9
D300_15	15	-9	-9	-9	-9	-9	-9	-9
D301_15	15	78	123	165	182	274	195	142
D301_15	15	86	126	165	182	292	198	144
D301_15	15	-9	-9	-9	-9	-9	-9	-9
D301_15	15	-9	-9	-9	-9	-9	-9	-9
D301_15	15	-9	-9	-9	-9	-9	-9	-9
D301_15	15	-9	-9	-9	-9	-9	-9	-9
D302_15	15	84	114	153	176	271	198	142
D302_15	15	84	129	157	176	289	204	146
D302_15	15	-9	-9	-9	-9	-9	-9	-9
D302_15	15	-9	-9	-9	-9	-9	-9	-9
D302_15	15	-9	-9	-9	-9	-9	-9	-9
D302_15	15	-9	-9	-9	-9	-9	-9	-9
D303_15	15	78	120	129	176	274	195	142
D303_15	15	82	123	165	176	289	198	144
D303_15	15	-9	-9	-9	-9	-9	-9	-9
D303_15	15	-9	-9	-9	-9	-9	-9	-9
D303_15	15	-9	-9	-9	-9	-9	-9	-9
D303_15	15	-9	-9	-9	-9	-9	-9	-9
D304_15	15	78	126	153	180	271	198	142
D304_15	15	86	147	165	180	274	204	142
D304_15	15	-9	-9	-9	-9	-9	-9	-9
D304_15	15	-9	-9	-9	-9	-9	-9	-9
D304_15	15	-9	-9	-9	-9	-9	-9	-9
D304_15	15	-9	-9	-9	-9	-9	-9	-9
D305_15	15	78	96	129	176	271	195	142
D305_15	15	80	147	129	180	289	198	144
D305_15	15	-9	-9	-9	-9	-9	-9	-9
D305_15	15	-9	-9	-9	-9	-9	-9	-9
D305_15	15	-9	-9	-9	-9	-9	-9	-9
D305_15	15	-9	-9	-9	-9	-9	-9	-9
D306_15	15	84	120	153	176	274	198	142
D306_15	15	86	120	157	176	274	204	146
D306_15	15	-9	-9	-9	-9	-9	-9	-9
D306_15	15	-9	-9	-9	-9	-9	-9	-9
D306_15	15	-9	-9	-9	-9	-9	-9	-9
D306_15	15	-9	-9	-9	-9	-9	-9	-9
D307_15	15	84	129	129	174	274	195	144
D307_15	15	86	129	153	176	295	198	144
D307_15	15	-9	-9	-9	-9	-9	-9	-9
D307_15	15	-9	-9	-9	-9	-9	-9	-9
D307_15	15	-9	-9	-9	-9	-9	-9	-9
D307_15	15	-9	-9	-9	-9	-9	-9	-9
D308_15	15	82	129	129	178	274	195	142
D308_15	15	86	129	129	180	286	198	146
D308_15	15	-9	-9	-9	-9	-9	-9	-9
D308_15	15	-9	-9	-9	-9	-9	-9	-9
D308_15	15	-9	-9	-9	-9	-9	-9	-9
D308_15	15	-9	-9	-9	-9	-9	-9	-9
D309_15	15	76	96	129	170	289	195	144
D309_15	15	82	96	165	182	289	198	144
D309_15	15	-9	-9	-9	-9	-9	-9	-9
D309_15	15	-9	-9	-9	-9	-9	-9	-9
D309_15	15	-9	-9	-9	-9	-9	-9	-9
D309_15	15	-9	-9	-9	-9	-9	-9	-9
D310_16	16	84	93	157	174	274	195	144
D310_16	16	86	120	165	192	295	198	144
D310_16	16	-9	-9	-9	-9	-9	-9	-9
D310_16	16	-9	-9	-9	-9	-9	-9	-9
D310_16	16	-9	-9	-9	-9	-9	-9	-9
D310_16	16	-9	-9	-9	-9	-9	-9	-9
D311_16	16	78	129	153	170	274	195	144
D311_16	16	86	132	157	190	274	198	144
D311_16	16	-9	-9	-9	-9	-9	-9	-9
D311_16	16	-9	-9	-9	-9	-9	-9	-9
D311_16	16	-9	-9	-9	-9	-9	-9	-9
D311_16	16	-9	-9	-9	-9	-9	-9	-9
D312_16	16	76	120	157	192	277	198	144
D312_16	16	84	132	157	194	286	204	144
D312_16	16	-9	-9	-9	-9	-9	-9	-9
D312_16	16	-9	-9	-9	-9	-9	-9	-9
D312_16	16	-9	-9	-9	-9	-9	-9	-9
D312_16	16	-9	-9	-9	-9	-9	-9	-9
D313_16	16	76	120	129	174	274	195	144
D313_16	16	80	120	153	178	274	198	144
D313_16	16	-9	-9	-9	-9	-9	-9	-9
D313_16	16	-9	-9	-9	-9	-9	-9	-9
D313_16	16	-9	-9	-9	-9	-9	-9	-9
D313_16	16	-9	-9	-9	-9	-9	-9	-9
D314_16	16	78	123	129	182	277	195	142
D314_16	16	80	126	153	182	292	198	142
D314_16	16	-9	-9	-9	-9	-9	-9	-9
D314_16	16	-9	-9	-9	-9	-9	-9	-9
D314_16	16	-9	-9	-9	-9	-9	-9	-9
D314_16	16	-9	-9	-9	-9	-9	-9	-9
D315_16	16	84	114	129	174	292	195	142
D315_16	16	84	129	129	174	292	198	144
D315_16	16	-9	-9	-9	-9	-9	-9	-9
D315_16	16	-9	-9	-9	-9	-9	-9	-9
D315_16	16	-9	-9	-9	-9	-9	-9	-9
D315_16	16	-9	-9	-9	-9	-9	-9	-9
D316_16	16	78	114	129	176	274	195	142
D316_16	16	84	123	129	176	274	198	144
D316_16	16	-9	-9	-9	-9	-9	-9	-9
D316_16	16	-9	-9	-9	-9	-9	-9	-9
D316_16	16	-9	-9	-9	-9	-9	-9	-9
D316_16	16	-9	-9	-9	-9	-9	-9	-9
D317_16	16	80	123	129	180	274	198	144
D317_16	16	84	147	129	192	286	204	144
D317_16	16	-9	-9	-9	-9	-9	-9	-9
D317_16	16	-9	-9	-9	-9	-9	-9	-9
D317_16	16	-9	-9	-9	-9	-9	-9	-9
D317_16	16	-9	-9	-9	-9	-9	-9	-9
D318_16	16	76	123	129	182	271	198	144
D318_16	16	86	129	157	200	274	204	144
D318_16	16	-9	-9	-9	-9	-9	-9	-9
D318_16	16	-9	-9	-9	-9	-9	-9	-9
D318_16	16	-9	-9	-9	-9	-9	-9	-9
D318_16	16	-9	-9	-9	-9	-9	-9	-9
D319_16	16	84	129	153	178	274	195	144
D319_16	16	84	132	157	182	274	198	144
D319_16	16	-9	-9	-9	-9	-9	-9	-9
D319_16	16	-9	-9	-9	-9	-9	-9	-9
D319_16	16	-9	-9	-9	-9	-9	-9	-9
D319_16	16	-9	-9	-9	-9	-9	-9	-9
D320_16	16	84	114	157	176	274	198	142
D320_16	16	84	132	157	182	274	204	144
D320_16	16	-9	-9	-9	-9	-9	-9	-9
D320_16	16	-9	-9	-9	-9	-9	-9	-9
D320_16	16	-9	-9	-9	-9	-9	-9	-9
D320_16	16	-9	-9	-9	-9	-9	-9	-9
D321_16	16	78	120	129	178	277	195	144
D321_16	16	78	123	129	194	277	198	144
D321_16	16	-9	-9	-9	-9	-9	-9	-9
D321_16	16	-9	-9	-9	-9	-9	-9	-9
D321_16	16	-9	-9	-9	-9	-9	-9	-9
D321_16	16	-9	-9	-9	-9	-9	-9	-9
D322_16	16	84	114	153	178	277	198	144
D322_16	16	84	114	157	202	277	204	144
D322_16	16	-9	-9	-9	-9	-9	-9	-9
D322_16	16	-9	-9	-9	-9	-9	-9	-9
D322_16	16	-9	-9	-9	-9	-9	-9	-9
D322_16	16	-9	-9	-9	-9	-9	-9	-9
D323_16	16	84	132	129	178	271	195	142
D323_16	16	86	132	153	182	286	198	142
D323_16	16	-9	-9	-9	-9	-9	-9	-9
D323_16	16	-9	-9	-9	-9	-9	-9	-9
D323_16	16	-9	-9	-9	-9	-9	-9	-9
D323_16	16	-9	-9	-9	-9	-9	-9	-9
D324_16	16	84	114	157	178	274	195	144
D324_16	16	86	126	157	190	277	198	144
D324_16	16	-9	-9	-9	-9	-9	-9	-9
D324_16	16	-9	-9	-9	-9	-9	-9	-9
D324_16	16	-9	-9	-9	-9	-9	-9	-9
D324_16	16	-9	-9	-9	-9	-9	-9	-9
D325_16	16	82	93	129	182	268	195	144
D325_16	16	86	132	157	182	286	198	144
D325_16	16	-9	-9	-9	-9	-9	-9	-9
D325_16	16	-9	-9	-9	-9	-9	-9	-9
D325_16	16	-9	-9	-9	-9	-9	-9	-9
D325_16	16	-9	-9	-9	-9	-9	-9	-9
D326_16	16	82	129	129	178	256	198	144
D326_16	16	86	132	153	186	256	201	144
D326_16	16	-9	-9	-9	-9	-9	-9	-9
D326_16	16	-9	-9	-9	-9	-9	-9	-9
D326_16	16	-9	-9	-9	-9	-9	-9	-9
D326_16	16	-9	-9	-9	-9	-9	-9	-9
D327_16	16	78	123	129	176	274	195	142
D327_16	16	82	129	129	176	277	198	144
D327_16	16	-9	-9	-9	-9	-9	-9	-9
D327_16	16	-9	-9	-9	-9	-9	-9	-9
D327_16	16	-9	-9	-9	-9	-9	-9	-9
D327_16	16	-9	-9	-9	-9	-9	-9	-9
D328_16	16	84	114	141	176	274	195	144
D328_16	16	84	132	165	186	274	198	146
D328_16	16	-9	-9	-9	-9	-9	-9	-9
D328_16	16	-9	-9	-9	-9	-9	-9	-9
D328_16	16	-9	-9	-9	-9	-9	-9	-9
D328_16	16	-9	-9	-9	-9	-9	-9	-9
D329_16	16	86	123	129	192	271	195	142
D329_16	16	86	129	157	196	271	198	144
D329_16	16	-9	-9	-9	-9	-9	-9	-9
D329_16	16	-9	-9	-9	-9	-9	-9	-9
D329_16	16	-9	-9	-9	-9	-9	-9	-9
D329_16	16	-9	-9	-9	-9	-9	-9	-9
D330_16	16	78	129	129	174	277	195	144
D330_16	16	82	132	153	190	289	198	144
D330_16	16	-9	-9	-9	-9	-9	-9	-9
D330_16	16	-9	-9	-9	-9	-9	-9	-9
D330_16	16	-9	-9	-9	-9	-9	-9	-9
D330_16	16	-9	-9	-9	-9	-9	-9	-9
D331_16	16	84	126	153	176	271	195	144
D331_16	16	84	132	157	178	274	198	144
D331_16	16	-9	-9	-9	-9	-9	-9	-9
D331_16	16	-9	-9	-9	-9	-9	-9	-9
D331_16	16	-9	-9	-9	-9	-9	-9	-9
D331_16	16	-9	-9	-9	-9	-9	-9	-9
D332_16	16	78	123	129	178	274	198	142
D332_16	16	78	132	153	178	277	204	146
D332_16	16	-9	-9	-9	-9	-9	-9	-9
D332_16	16	-9	-9	-9	-9	-9	-9	-9
D332_16	16	-9	-9	-9	-9	-9	-9	-9
D332_16	16	-9	-9	-9	-9	-9	-9	-9
D333_16	16	76	117	129	174	256	195	142
D333_16	16	78	117	157	176	274	198	144
D333_16	16	-9	-9	-9	-9	-9	-9	-9
D333_16	16	-9	-9	-9	-9	-9	-9	-9
D333_16	16	-9	-9	-9	-9	-9	-9	-9
D333_16	16	-9	-9	-9	-9	-9	-9	-9
D334_16	16	84	111	129	176	274	195	144
D334_16	16	86	132	153	188	277	198	144
D334_16	16	-9	-9	-9	-9	-9	-9	-9
D334_16	16	-9	-9	-9	-9	-9	-9	-9
D334_16	16	-9	-9	-9	-9	-9	-9	-9
D334_16	16	-9	-9	-9	-9	-9	-9	-9
H411_21	21	70	96	-9	158	-9	195	136
H411_21	21	80	111	-9	158	-9	198	138
H411_21	21	70	129	-9	158	-9	204	142
H411_21	21	70	153	-9	158	-9	207	148
H411_21	21	70	96	-9	158	-9	213	136
H411_21	21	70	96	-9	158	-9	195	136
H412_21	21	78	126	129	170	295	195	144
H412_21	21	82	129	153	172	295	198	146
H412_21	21	78	126	129	170	295	195	144
H412_21	21	78	126	129	170	295	195	144
H412_21	21	78	126	129	170	295	195	144
H412_21	21	78	126	129	170	295	195	144
H413_21	21	70	96	69	148	280	192	138
H413_21	21	72	117	69	156	283	198	140
H413_21	21	70	153	69	148	280	201	142
H413_21	21	70	96	69	148	280	204	146
H413_21	21	70	96	69	148	280	192	148
H413_21	21	70	96	69	148	280	192	138
H414_21	21	70	96	69	156	-9	195	136
H414_21	21	70	153	73	156	-9	198	142
H414_21	21	70	159	69	156	-9	201	146
H414_21	21	70	96	69	156	-9	204	136
H414_21	21	70	96	69	156	-9	210	136
H414_21	21	70	96	69	156	-9	213	136
H415_21	21	70	93	69	154	-9	198	136
H415_21	21	82	96	69	156	-9	204	142
H415_21	21	70	111	69	154	-9	207	146
H415_21	21	70	93	69	154	-9	198	136
H415_21	21	70	93	69	154	-9	198	136
H415_21	21	70	93	69	154	-9	198	136
H416_21	21	56	93	69	156	256	195	136
H416_21	21	72	96	85	158	283	198	140
H416_21	21	82	111	69	156	256	204	142
H416_21	21	98	117	69	156	256	207	146
H416_21	21	110	129	69	156	256	210	136
H416_21	21	56	159	69	156	256	213	136
H417_21	21	82	93	69	148	280	198	136
H417_21	21	92	96	73	156	280	204	142
H417_21	21	98	129	85	148	280	198	136
H417_21	21	82	153	69	148	280	198	136
H417_21	21	82	93	69	148	280	198	136
H417_21	21	82	93	69	148	280	198	136
H418_21	21	98	93	69	148	283	198	136
H418_21	21	106	96	73	156	283	204	138
H418_21	21	110	129	85	148	283	198	142
H418_21	21	98	156	69	148	283	198	146
H418_21	21	98	93	69	148	283	198	136
H418_21	21	98	93	69	148	283	198	136
H419_21	21	72	96	73	156	283	192	136
H419_21	21	82	117	73	158	283	198	138
H419_21	21	88	153	73	156	283	201	142
H419_21	21	92	96	73	156	283	204	146
H419_21	21	72	96	73	156	283	207	148
H419_21	21	72	96	73	156	283	192	136
H420_21	21	60	126	85	184	271	198	138
H420_21	21	74	135	129	184	274	201	146
H420_21	21	80	126	161	184	271	198	138
H420_21	21	60	126	85	184	271	198	138
H420_21	21	60	126	85	184	271	198	138
H420_21	21	60	126	85	184	271	198	138
